"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
3.132602958E0,4.678887147E-3,-4.459235121E-3,2.421916723E-3,6.902350572E-3
3.142635958E0,7.862138757E-3,5.407044796E-3,1.290012717E-2,1.604564241E-2
3.152669958E0,-4.226111658E-3,4.358105699E-3,1.679144919E-2,1.785513570E-2
3.162702958E0,-4.654310569E-3,-1.199116951E-2,1.155234396E-2,1.728893878E-2
3.172735958E0,2.807686776E-3,-3.094443596E-3,6.313238740E-3,7.570711300E-3
3.182768958E0,-5.375263123E-3,2.009914143E-3,4.965455532E-3,7.588738837E-3
3.192802958E0,2.291925810E-3,4.055319285E-3,1.783810079E-2,1.843627886E-2
3.202835958E0,-3.589550871E-4,-3.442873695E-3,8.407126665E-3,9.091864869E-3
3.212868958E0,3.645921685E-3,1.890321452E-3,1.469463766E-2,1.525773364E-2
3.222901958E0,-1.927470686E-3,-5.616356843E-3,5.564210415E-3,8.137508524E-3
3.232935958E0,7.069375087E-4,-1.346594464E-2,1.439467549E-2,1.972404898E-2
3.242968958E0,4.050750006E-3,-1.827202358E-3,7.059343457E-3,8.341557056E-3
3.253001958E0,3.143052002E-3,3.299277727E-3,1.544191182E-2,1.610020652E-2
3.263034958E0,9.108509319E-3,-5.869320869E-3,1.349654317E-2,1.730810640E-2
3.273068958E0,3.602433018E-3,-2.884283017E-3,8.107164502E-3,9.328597346E-3
3.283101958E0,-8.420630079E-4,-5.219729471E-3,6.460003853E-3,8.347831792E-3
3.293134958E0,-2.117751874E-3,-2.267578781E-3,6.215590239E-4,3.164351774E-3
3.303167958E0,-3.131366707E-3,8.842980632E-3,-8.759129047E-4,9.421835667E-3
3.313201958E0,-1.937566269E-3,5.330334351E-3,1.229669452E-2,1.354161450E-2
3.323234958E0,-2.621251959E-3,8.835785816E-3,6.758796573E-3,1.142905963E-2
3.333267958E0,-2.592509240E-4,2.744871463E-3,7.956891060E-3,8.421024031E-3
3.343300958E0,-3.102285946E-3,-8.150432756E-3,4.963116646E-3,1.003425428E-2
3.353334958E0,1.454495807E-2,-5.214031861E-3,3.025875628E-2,3.397549507E-2
3.363367958E0,-1.869857339E-3,-6.850290651E-3,1.963027239E-2,2.087511539E-2
3.373400958E0,3.110453775E-3,-2.190575976E-3,2.023019671E-2,2.058481005E-2
3.383433958E0,-2.903535431E-3,4.486407543E-3,3.221815825E-4,5.353706344E-3
3.393467958E0,-1.860023053E-2,-1.154665778E-2,3.615333438E-3,2.218928835E-2
3.403500958E0,-5.240895934E-3,-5.517006711E-3,1.514078021E-2,1.694542943E-2
3.413533958E0,4.499359354E-3,-6.869764620E-3,-4.767819643E-3,9.495788787E-3
3.423566958E0,-1.711315569E-4,4.657346096E-3,-8.759129047E-4,4.742086259E-3
3.433600958E0,4.851416554E-3,7.061570424E-3,7.206108570E-3,1.119508911E-2
3.443633958E0,-2.985533495E-3,2.908053319E-3,5.857740641E-3,7.189110499E-3
3.453666958E0,3.220253522E-3,4.697819792E-3,7.505486012E-3,9.421882180E-3
3.463699958E0,-4.173906986E-3,1.962978817E-3,1.817899346E-3,4.957776053E-3
3.473733958E0,-6.277031684E-3,-7.559538495E-3,1.978054583E-2,2.208659644E-2
3.483766958E0,1.201888782E-2,-1.440387344E-2,1.573895037E-2,2.448754363E-2
3.493799958E0,3.298377804E-4,-1.933556587E-3,1.259548724E-2,1.274730296E-2
3.503832958E0,1.878874842E-4,-1.078773144E-2,1.020046771E-2,1.484789523E-2
3.513866958E0,2.374691321E-3,3.603386617E-3,9.751986265E-3,1.066418258E-2
3.523899958E0,1.200636199E-2,-4.510801396E-3,5.410428643E-3,1.392022972E-2
3.533932958E0,-4.738071933E-4,4.214386392E-3,2.022844255E-2,2.066822280E-2
3.543965958E0,1.328999028E-3,-1.706749715E-3,1.199556291E-2,1.218904273E-2
3.553999958E0,1.413043616E-3,-3.782228047E-3,-7.291477919E-4,4.102876767E-3
3.564032958E0,-1.488792468E-3,9.214944632E-3,3.161589503E-3,9.855321191E-3
3.574065958E0,-1.327866130E-4,7.380647957E-3,-1.628449559E-3,7.559328312E-3
3.584098958E0,4.303386267E-3,1.296732447E-2,8.550968170E-3,1.611799286E-2
3.594132958E0,-1.141614038E-3,3.761337956E-3,8.102486730E-3,9.005622523E-3
3.604165958E0,-4.367203144E-3,5.449342320E-4,1.139680803E-2,1.221706388E-2
3.614198958E0,7.614965988E-3,3.447496650E-3,3.198426962E-4,8.365120412E-3
3.624231958E0,-1.492182026E-3,-2.321801428E-3,-3.036049783E-2,3.048568841E-2
3.634265958E0,8.431694107E-3,-8.802782167E-3,1.529397726E-2,1.955730502E-2
3.644298958E0,7.136005936E-3,-7.964759676E-3,1.559627831E-2,1.891041709E-2
3.654331958E0,-3.305805596E-3,-6.511638650E-3,4.119655788E-2,4.183881176E-2
3.664364958E0,-2.315122811E-3,-8.579537300E-3,2.862153590E-2,2.996932717E-2
3.674398958E0,8.128680428E-3,-3.803946114E-3,2.457526267E-2,2.616274043E-2
3.684431958E0,1.477810666E-3,-6.246377199E-3,1.484257221E-2,1.617105755E-2
3.694464958E0,-3.970533516E-4,7.110933715E-4,-6.403870583E-2,6.404388456E-2
3.704497958E0,1.955784914E-2,-1.550759249E-3,4.433300436E-2,4.848019794E-2
3.714531958E0,-4.026511470E-3,-6.948475909E-3,3.160712421E-2,3.261141538E-2
3.724564958E0,1.078839610E-2,-5.671285267E-4,-2.183584213E-2,2.436216589E-2
3.734597958E0,-5.982286334E-3,1.254818189E-3,4.208124161E-2,4.252285519E-2
3.744630958E0,1.029201318E-2,-1.149403512E-2,3.174628794E-2,3.529681539E-2
3.754664958E0,-4.057803210E-3,1.001563174E-2,-5.073453605E-2,5.187264977E-2
3.764697958E0,-6.940279528E-3,-4.001406130E-3,2.771229386E-2,2.884700959E-2
3.774730958E0,1.164453811E-2,-1.417582289E-2,5.195426524E-2,5.509804805E-2
3.784763958E0,-2.520054015E-2,2.969970993E-3,-6.883517683E-2,7.336327092E-2
3.794796958E0,2.690292958E-2,2.456452983E-3,4.582813740E-2,5.319793190E-2
3.804830958E0,-1.285283782E-2,-1.322297570E-3,3.340338886E-2,3.581522439E-2
3.814863958E0,4.137773020E-3,-1.221923832E-2,-3.185855448E-2,3.437147719E-2
3.824896958E0,6.230363594E-3,7.691337249E-3,1.783283830E-2,2.039569123E-2
3.834930958E0,-1.315861065E-3,7.960867623E-3,1.753404558E-2,1.930154548E-2
3.844963958E0,1.384020413E-2,9.151979713E-3,-1.001628041E-2,1.938132752E-2
3.854996958E0,-1.381589251E-2,-5.413271167E-3,3.161004782E-3,1.517149767E-2
3.865029958E0,2.571585344E-2,2.984143639E-3,6.452460945E-2,6.952435153E-2
3.875062958E0,-1.703165098E-2,7.668082004E-3,-5.223376215E-2,5.547289901E-2
3.885096958E0,-4.597373307E-4,-3.749011980E-3,5.853647590E-3,6.966465341E-3
3.895129958E0,2.994139865E-4,4.298062103E-3,5.254892707E-2,5.272525697E-2
3.905162958E0,-2.258285134E-2,6.454138365E-4,-5.701444566E-2,6.132738987E-2
3.915195958E0,2.862947532E-2,-9.998229418E-3,2.965473890E-2,4.241479680E-2
3.925229958E0,-9.039740581E-3,-6.030813656E-3,3.025700212E-2,3.214924261E-2
3.935262958E0,1.539060250E-2,-7.164049731E-4,-1.689552963E-2,2.286575612E-2
3.945295958E0,3.878787048E-3,7.524233647E-3,-2.375723720E-3,8.792220660E-3
3.955328958E0,-5.869343709E-3,4.932909838E-3,3.923598647E-2,3.997806185E-2
3.965362958E0,-7.635184564E-5,-1.916733279E-4,-1.451103508E-2,1.451250177E-2
3.975395958E0,-7.772557586E-3,1.155785542E-3,-2.034421742E-2,2.180907321E-2
3.985428958E0,2.544576690E-2,-6.600898909E-3,6.257397830E-2,6.787165594E-2
3.995461958E0,-1.247769325E-2,-3.094718826E-3,-3.636968136E-2,3.857491200E-2
4.005495958E0,4.760656804E-3,-6.658436882E-4,1.078577399E-2,1.180847669E-2
4.015528958E0,7.833861988E-3,1.279003050E-3,4.446281254E-2,4.516577179E-2
4.025561958E0,-2.846132219E-3,2.491466613E-3,-1.929990470E-2,1.966708408E-2
4.035594958E0,6.298602428E-3,5.486706257E-3,-1.385790110E-4,8.354372642E-3
4.045628292E0,-8.190231510E-3,-1.555336523E-4,5.420018077E-2,5.481572474E-2
4.055661292E0,4.237659909E-3,2.825888519E-3,-1.765215933E-2,1.837231985E-2
4.065694292E0,-5.848156689E-3,-4.166757851E-4,-1.660199940E-2,1.760684354E-2
4.075727292E0,1.447614365E-2,5.131415958E-3,3.788177133E-2,4.087687321E-2
4.085761292E0,2.792630196E-3,1.254964826E-2,-1.615994990E-2,2.065033742E-2
4.095794292E0,7.237875396E-3,-4.119097333E-3,-1.211776972E-2,1.470354196E-2
4.105827292E0,1.225359871E-2,-2.045432780E-2,4.730397463E-2,5.297354267E-2
4.115860292E0,1.286369171E-3,-1.101276816E-2,-1.047704101E-2,1.525464508E-2
4.125894292E0,-7.582605304E-3,9.048936241E-3,5.392302275E-3,1.297906291E-2
4.135927292E0,-7.705999827E-3,-4.610065876E-3,4.745483279E-2,4.829695949E-2
4.145960292E0,-1.084454765E-2,8.121691179E-3,-2.080322385E-2,2.482619995E-2
4.155993292E0,-5.759635326E-3,3.980665645E-3,-1.376259148E-2,1.544111467E-2
4.166027292E0,1.228608730E-2,-3.314054509E-3,4.386815071E-2,4.567653167E-2
4.176060292E0,2.853011834E-3,5.485017188E-3,-9.870100021E-3,1.164662889E-2
4.186093292E0,1.484598918E-3,2.982871413E-3,-4.030485749E-3,5.229375793E-3
4.196126292E0,-1.898024473E-3,1.515883806E-3,3.563468635E-2,3.571738053E-2
4.206160292E0,2.267678138E-3,8.175535812E-3,-7.477419376E-3,1.130900307E-2
4.216193292E0,3.447171170E-3,-1.142881697E-2,-7.778550982E-3,1.424804203E-2
4.226226292E0,6.012271587E-3,-6.220607195E-3,3.173751712E-2,3.289549143E-2
4.236259292E0,2.557617808E-3,8.859347126E-3,1.644821763E-3,9.366689863E-3
4.246293292E0,-6.740606250E-3,1.030325079E-2,-2.724100828E-2,2.989423492E-2
4.256326292E0,9.560636133E-3,-5.733172107E-4,3.937047243E-2,4.051874326E-2
4.266359292E0,-1.105281816E-2,6.579567993E-4,-1.212303221E-2,1.641845323E-2
4.276392292E0,-4.280965850E-3,5.772362156E-3,-1.346379876E-2,1.526174009E-2
4.286426292E0,1.371939518E-2,-4.447479020E-3,5.000363410E-2,5.204195708E-2
4.296459292E0,-5.197763583E-3,1.226196640E-2,4.501186609E-3,1.405820924E-2
4.306492292E0,1.653976310E-3,-6.878815242E-5,4.649121165E-3,4.935047827E-3
4.316525292E0,-7.411683882E-3,-5.486393339E-3,2.814966559E-2,2.962156719E-2
4.326559292E0,3.119443869E-3,-2.424462318E-3,1.053083539E-3,4.088756843E-3
4.336592292E0,2.624659790E-3,9.969365643E-3,-7.461047173E-4,1.033604192E-2
4.346625292E0,8.124039201E-3,1.808246872E-3,2.769533694E-2,2.891887719E-2
4.356658292E0,1.139538277E-2,1.173082794E-3,1.586466551E-2,1.956830303E-2
4.366691292E0,-9.474864788E-3,-5.214722792E-3,-2.664225340E-2,2.875371389E-2
4.376725292E0,2.233163120E-2,-5.316868625E-3,3.143580079E-2,3.892531844E-2
4.386758292E0,3.921928536E-3,-3.243135321E-3,1.257502198E-2,1.356578888E-2
4.396791292E0,9.238116508E-3,-4.167741142E-3,-1.825617671E-2,2.088063339E-2
4.406824292E0,-1.624776777E-3,-3.617868754E-3,3.188896000E-2,3.213463309E-2
4.416858292E0,-8.820278132E-3,-5.613635376E-4,1.318020880E-2,1.586916316E-2
4.426891292E0,-1.009868961E-3,2.262778811E-3,-6.579287052E-3,7.030435362E-3
4.436924292E0,-1.252189455E-2,-2.257812103E-3,2.365958869E-2,2.686394788E-2
4.446957292E0,1.034163228E-2,-7.182439909E-3,2.095992923E-2,2.445108248E-2
4.456991292E0,-1.019280237E-2,8.293624443E-4,-9.129257798E-3,1.370855245E-2
4.467024292E0,1.025785265E-2,-3.512974045E-3,2.814264894E-2,3.015913156E-2
4.477057292E0,5.999700073E-4,1.082341773E-2,1.406723142E-2,1.775931685E-2
4.487090292E0,-4.338579196E-3,-1.316464744E-2,-3.293327272E-2,3.573138206E-2
4.497124292E0,2.258752911E-2,1.633415124E-3,2.993423581E-2,3.753562295E-2
4.507157292E0,9.244676353E-3,-1.483796068E-3,8.080267310E-3,1.236755479E-2
4.517190292E0,1.216851259E-3,-8.127709699E-4,-6.885681152E-3,7.039455133E-3
4.527223292E0,3.413394364E-3,7.297793368E-4,2.230595827E-2,2.257741379E-2
4.537257292E0,1.085893728E-2,-6.085969345E-4,2.095934451E-2,2.361315377E-2
4.547290292E0,-4.956026897E-3,-8.641009581E-3,-1.017473996E-2,1.423919177E-2
4.557323292E0,1.406081775E-3,3.248607949E-4,1.676981449E-2,1.683179368E-2
4.567356292E0,6.248800596E-3,9.060425106E-3,1.736389160E-2,2.055829622E-2
4.577390292E0,-4.416557299E-3,-1.538667390E-3,-1.422159791E-2,1.497088250E-2
4.587423292E0,-3.288382720E-3,3.682827665E-3,4.116030514E-2,4.145536636E-2
4.597456292E0,1.228278911E-2,3.975315214E-3,3.232516229E-2,3.480784619E-2
4.607489292E0,-2.612161366E-3,2.859322715E-3,-2.141425788E-2,2.176165329E-2
4.617523292E0,1.179044441E-2,5.768554613E-3,1.810297966E-2,2.236087374E-2
4.627556292E0,9.404451521E-3,-1.037501966E-2,1.899935782E-2,2.360212573E-2
4.637589292E0,-5.922151376E-3,1.124459884E-2,-5.547253489E-3,1.386668314E-2
4.647622292E0,-4.050612962E-3,-3.772420257E-3,7.179211378E-3,9.065301759E-3
4.657656292E0,4.214846632E-3,1.435234713E-2,1.556119502E-2,2.158484632E-2
4.667689292E0,8.384496113E-3,-5.240577307E-3,-6.034326553E-4,9.905935420E-3
4.677722292E0,-1.829739958E-3,-1.566596981E-4,1.212069333E-2,1.225902514E-2
4.687755292E0,1.176344672E-2,-2.470954534E-3,2.244804561E-2,2.546368094E-2
4.697788292E0,-3.355844971E-4,-2.951238204E-3,-3.069788218E-4,2.986077676E-3
4.707822292E0,-5.145303095E-3,2.061518105E-3,1.675636590E-2,1.764935690E-2
4.717855292E0,-5.464908248E-3,-3.331131348E-4,3.396706045E-2,3.440548476E-2
4.727888292E0,4.622379290E-3,3.145835140E-3,1.631957889E-3,5.824599177E-3
4.737921292E0,8.255427964E-3,3.076193888E-3,1.031507313E-2,1.356524211E-2
4.747955292E0,1.635852682E-2,-7.758718415E-4,3.082067370E-2,3.490153728E-2
4.757988292E0,-1.477034083E-3,-6.207253388E-4,-1.408418834E-2,1.417502349E-2
4.768021292E0,9.311270658E-3,5.047892136E-3,1.346204460E-2,1.712914537E-2
4.778054292E0,-7.162281862E-3,2.786925734E-3,2.244395256E-2,2.372332698E-2
4.788088292E0,-1.162042748E-2,-2.152155658E-3,7.775627375E-3,1.414660701E-2
4.798121292E0,5.155645357E-3,1.206277734E-2,1.840177238E-2,2.259903765E-2
4.808154292E0,5.394695979E-3,-8.178926512E-3,2.244219840E-2,2.448774903E-2
4.818187292E0,1.853857895E-2,2.179362341E-3,-2.110260129E-3,1.878514646E-2
4.828221292E0,1.366220210E-3,-2.206990435E-3,-2.559911013E-3,3.645615014E-3
4.838254292E0,1.054097665E-3,2.500183760E-3,3.381093979E-2,3.391963576E-2
4.848287292E0,4.427073151E-4,9.861127058E-3,1.326733232E-3,9.959821167E-3
4.858320292E0,7.915293602E-3,3.253790501E-3,-6.008014083E-3,1.045635016E-2
4.868354292E0,1.653713185E-2,2.864062157E-4,2.228023052E-2,2.774828698E-2
4.878387292E0,-1.548689883E-4,-1.096225484E-2,-3.198426962E-4,1.096801326E-2
4.888420292E0,-1.640701303E-3,-5.842303763E-3,2.737432480E-2,2.803886717E-2
4.898453292E0,9.765169909E-3,-7.115912985E-4,1.854444444E-2,2.097048700E-2
4.908487292E0,1.189072416E-2,7.767998585E-3,-7.500223517E-3,1.606189515E-2
4.918520292E0,9.441151936E-3,9.981853788E-3,4.338634014E-4,1.374630832E-2
4.928553292E0,5.157317296E-3,9.320961961E-3,1.375557482E-2,1.739810600E-2
4.938586292E0,1.555756791E-2,-7.612183993E-4,-6.005675197E-3,1.669387635E-2
4.948619292E0,3.844224522E-3,9.305295534E-6,-3.310693502E-3,5.073346059E-3
4.958653292E0,2.901434088E-3,-6.863823758E-3,2.722229719E-2,2.822381726E-2
4.968686292E0,4.215897303E-3,-1.453517312E-3,7.911282778E-3,9.081569129E-3
4.978719292E0,3.811425297E-3,-2.011405639E-3,9.858405590E-3,1.075922284E-2
4.988752292E0,6.732319649E-3,-5.764122378E-3,1.913852155E-2,2.109104649E-2
4.998786292E0,-9.703454375E-4,4.452201332E-3,-1.667041183E-3,4.852081334E-3
5.008819292E0,2.663306231E-3,5.919429908E-3,5.970007181E-3,8.818947571E-3
5.018852292E0,3.112783525E-3,3.122534214E-3,1.794685900E-2,1.848051377E-2
5.028885292E0,7.874015914E-3,6.608145117E-3,5.522695184E-3,1.166909896E-2
5.038919292E0,-6.567190625E-3,5.057645109E-3,3.577911258E-3,9.028245440E-3
5.048952292E0,1.061714577E-2,7.760385785E-4,2.558039904E-2,2.770708998E-2
5.058985292E0,3.885520482E-3,3.483064167E-3,1.809420884E-2,1.883160638E-2
5.069018292E0,6.220103558E-3,-1.029456905E-2,-2.713692784E-3,1.233012444E-2
5.079052292E0,1.436222345E-4,-3.987852467E-3,1.344976544E-2,1.402924749E-2
5.089085292E0,8.520800192E-3,8.869013304E-3,-2.418408394E-3,1.253443784E-2
5.099118292E0,-1.587975863E-4,6.328040647E-3,5.065442920E-3,8.107282348E-3
5.109151292E0,7.905938057E-3,-6.208398849E-3,3.126155376E-2,3.283797827E-2
5.119185292E0,2.828782434E-3,6.798714098E-3,9.407000542E-3,1.194638785E-2
5.129218292E0,2.898757160E-4,2.086868982E-3,-3.163928390E-3,3.801248865E-3
5.139251292E0,1.053981635E-2,-1.385659461E-2,1.330300033E-2,2.191033456E-2
5.149284292E0,1.013843240E-2,-4.041259701E-4,4.173157811E-3,1.097116108E-2
5.159317292E0,9.703838099E-3,2.411456831E-3,6.120865345E-3,1.172367649E-2
5.169351292E0,9.275547825E-3,-8.731009879E-3,1.899409533E-2,2.287011102E-2
5.179384292E0,4.469675599E-3,9.284528783E-3,7.915960550E-3,1.299395652E-2
5.189417292E0,2.339324802E-3,4.333049466E-4,2.675101161E-3,3.579994403E-3
5.199450292E0,9.928024001E-4,1.454633080E-3,3.036576033E-2,3.041678836E-2
5.209484292E0,1.421284536E-2,-1.887666222E-3,3.718829155E-3,1.481208788E-2
5.219517292E0,-2.435913496E-4,-8.622941456E-4,-2.417238951E-3,2.577970536E-3
5.229550292E0,1.119367210E-2,1.052168427E-2,7.011981010E-3,1.688703682E-2
5.239583292E0,1.467664833E-2,5.736697566E-3,5.515093803E-3,1.669520784E-2
5.249617292E0,1.399076994E-2,-6.018146211E-3,-6.906731129E-3,1.672311760E-2
5.259650292E0,8.276085081E-3,-3.078708648E-3,2.482786238E-2,2.635137153E-2
5.269683292E0,2.399350125E-3,-5.049519535E-3,7.303172350E-4,5.638075188E-3
5.279716292E0,1.649668557E-2,-1.266259089E-3,2.830052376E-4,1.654763242E-2
5.289750292E0,7.598191788E-3,-2.790406655E-3,1.315681994E-2,1.544735572E-2
5.299783292E0,-3.451328175E-3,6.380264733E-3,1.315681994E-2,1.502402593E-2
5.309816292E0,8.447673451E-4,8.708535786E-3,1.928996444E-3,8.959534289E-3
5.319849292E0,-3.058404420E-3,7.821252787E-3,1.779424667E-2,1.967640840E-2
5.329882292E0,5.991952512E-3,-4.297543620E-4,9.708716869E-3,1.141697714E-2
5.339916292E0,1.062914170E-3,3.108827518E-3,-1.967003345E-3,3.829320727E-3
5.349949292E0,-1.808982342E-4,-1.506149105E-3,2.048455060E-2,2.054064318E-2
5.359982292E0,1.930430839E-3,4.078057188E-3,5.365989804E-3,7.010774582E-3
5.370015292E0,1.012232515E-2,-2.768969529E-3,-1.217975020E-3,1.056466383E-2
5.380049292E0,1.562019708E-3,-1.088257853E-2,1.315214217E-2,1.714203210E-2
5.390082292E0,-3.188139517E-3,-5.976577305E-3,8.962612152E-3,1.123441705E-2
5.400115292E0,1.919758757E-2,-5.420692106E-3,1.225634873E-2,2.341258968E-2
5.410148292E0,8.853689488E-4,2.763563138E-4,1.435257554E-2,1.438251284E-2
5.420182292E0,1.120040554E-2,-1.707971692E-3,1.779307723E-3,1.146874829E-2
5.430215292E0,4.077519290E-3,-1.410415795E-3,1.405261338E-2,1.470004691E-2
5.440248292E0,-7.951994017E-3,1.310094134E-2,1.659615219E-2,2.258984596E-2
5.450281292E0,3.351459559E-3,4.806538032E-3,1.285101056E-2,1.412386496E-2
5.460315292E0,4.016324524E-3,3.304280980E-3,-3.914710879E-3,6.509538904E-3
5.470348292E0,-3.110554274E-3,-4.461673364E-3,1.344859600E-2,1.450678502E-2
5.480381292E0,7.773964573E-3,-7.152686489E-4,4.916923642E-3,9.226173233E-3
5.490414292E0,2.798084551E-3,3.787889112E-3,-9.602882266E-3,1.069545366E-2
5.500448292E0,-6.959100254E-4,1.438086601E-2,6.566423178E-3,1.582439608E-2
5.510481292E0,5.313748587E-4,-4.523837718E-3,1.120794296E-2,1.209815905E-2
5.520514292E0,1.655410705E-3,-1.884939044E-4,5.370667577E-3,5.623165014E-3
5.530547292E0,3.636812819E-3,-1.072057640E-2,7.917129993E-3,1.381441686E-2
5.540580292E0,1.674012160E-2,-1.263805999E-3,2.228607774E-2,2.790157948E-2
5.550614292E0,9.528275449E-3,9.562612994E-3,4.771327972E-3,1.431772227E-2
5.560647292E0,-5.947924806E-3,-1.018767806E-2,3.572648764E-3,1.232600556E-2
5.570680292E0,1.271984107E-2,-6.534137868E-3,1.808894634E-2,2.305860564E-2
5.580713292E0,1.071124027E-2,6.632465880E-3,-2.269889116E-3,1.280127604E-2
5.590747292E0,4.420622941E-3,9.382240096E-3,8.805322051E-3,1.360522079E-2
5.600780292E0,-3.407419240E-3,-1.943889713E-3,8.804152608E-3,9.638584763E-3
5.610813292E0,2.390369168E-3,-5.323266301E-3,-1.823161840E-3,6.113505374E-3
5.620846292E0,1.293879189E-3,8.466081902E-3,7.759255171E-3,1.155658717E-2
5.630880292E0,-1.124922065E-3,7.406696618E-3,3.121243715E-3,8.115834324E-3
5.640913292E0,-5.793613130E-3,-2.285508720E-3,5.518017411E-3,8.320938611E-3
5.650946292E0,3.215411296E-3,-1.394234311E-3,2.303335190E-2,2.329845615E-2
5.660979292E0,1.134658593E-2,6.233053085E-3,9.710471034E-3,1.618299140E-2
5.671013292E0,2.279756293E-3,1.169697804E-3,-5.258985758E-3,5.849992556E-3
5.681046292E0,1.248270907E-2,-7.829650166E-4,7.162839174E-3,1.441309560E-2
5.691079292E0,3.809013320E-3,2.824487243E-3,1.898649395E-2,1.956970268E-2
5.701112292E0,-3.659306327E-3,-5.371067289E-3,6.110925078E-3,8.920890759E-3
5.711145292E0,-5.623961650E-3,-1.298757845E-2,6.409133077E-3,1.553650943E-2
5.721179292E0,6.682526954E-3,-1.280673846E-3,1.164765358E-2,1.348940791E-2
5.731212292E0,5.006587040E-4,3.971980474E-3,-1.823746562E-3,4.399243065E-3
5.741245292E0,4.768514000E-3,7.389221209E-3,7.457538843E-3,1.153057680E-2
5.751278292E0,1.177796426E-2,-1.215944483E-3,2.167855203E-2,2.470138825E-2
5.761312292E0,6.412659679E-3,-1.801275895E-3,-7.359305620E-3,9.926035372E-3
5.771345292E0,1.334522819E-2,-2.965292078E-4,1.210139751E-2,1.801740455E-2
5.781378292E0,4.211923024E-3,8.766049775E-4,2.647151470E-2,2.681883335E-2
5.791411292E0,8.027642369E-3,2.646929459E-3,2.437470317E-2,2.579874865E-2
5.801445292E0,4.108536942E-3,-1.275750764E-2,7.227158546E-4,1.342223511E-2
5.811478292E0,1.277021849E-2,-1.166590329E-2,5.660689473E-3,1.819931826E-2
5.821511292E0,-5.888694339E-4,-4.226581034E-3,6.407963634E-3,7.698879943E-3
5.831544292E0,-8.287697285E-3,-2.266231180E-3,9.999908209E-3,1.318407730E-2
5.841577292E0,7.563318629E-3,-8.792486727E-3,1.448881567E-2,1.855902451E-2
5.851611292E0,-3.029040433E-4,1.713383793E-3,3.413019776E-3,3.830944906E-3
5.861644292E0,7.699750615E-3,-6.043211580E-3,1.913092017E-2,2.148950145E-2
5.871677292E0,-3.315535728E-3,-1.966166234E-3,1.169443130E-3,4.028173787E-3
5.881710292E0,6.972987391E-4,6.778718219E-3,4.233384132E-4,6.827624890E-3
5.891744292E0,1.164007961E-2,-7.268043375E-4,1.808836162E-2,2.152227971E-2
5.901777292E0,7.578256438E-3,5.485309549E-3,1.045423687E-2,1.402888662E-2
5.911810292E0,1.093173511E-2,6.798918522E-4,8.208321333E-3,1.368727966E-2
5.921843292E0,9.591443650E-4,6.901735871E-4,1.629092753E-2,1.633372637E-2
5.931877292E0,9.038708182E-3,-6.797098119E-3,1.314629495E-2,1.734139151E-2
5.941910292E0,1.208731852E-2,1.853116258E-3,-6.274062395E-4,1.224462933E-2
5.951943292E0,1.122939494E-3,3.920739678E-3,9.699361324E-3,1.052192011E-2
5.961976292E0,5.634285640E-3,-6.622397705E-3,1.508640110E-2,1.741266276E-2
5.972009292E0,5.320929699E-3,-3.337803113E-3,5.356634259E-3,8.255104667E-3
5.982043292E0,-9.794862801E-3,4.086376908E-3,8.801229000E-3,1.378765555E-2
5.992076292E0,2.533625951E-3,-1.081943888E-3,1.628683448E-2,1.651819725E-2
6.002109292E0,6.055540983E-3,-3.911136312E-4,7.007303238E-3,9.269565531E-3
6.012142292E0,1.426852182E-2,-1.564613268E-3,-1.760011911E-4,1.435512821E-2
6.022176292E0,9.849177953E-3,-1.315436228E-3,1.105182230E-2,1.486201383E-2
6.032209292E0,3.157788813E-3,-1.790378604E-3,2.048221171E-2,2.080139616E-2
6.042242958E0,1.466991490E-2,-3.650223728E-3,1.322055459E-3,1.517492560E-2
6.052275958E0,5.737150954E-3,1.787579478E-3,7.756331563E-3,9.811779695E-3
6.062309958E0,5.458933124E-3,1.155452068E-3,2.701413631E-4,5.586411791E-3
6.072342958E0,5.019651912E-3,-9.648378629E-3,1.269196630E-2,1.671448844E-2
6.082375958E0,-6.767064901E-3,3.360139020E-4,1.179383397E-2,1.360149229E-2
6.092408958E0,2.130122390E-3,-3.281155927E-3,9.247956276E-3,1.004131968E-2
6.102441958E0,1.607609717E-3,-6.556592546E-3,-1.275511622E-2,1.443143460E-2
6.112475958E0,1.032785478E-2,-5.864214833E-3,1.643535376E-2,2.027743704E-2
6.122508958E0,-2.915887674E-3,-5.493961601E-3,-3.620011210E-3,7.196561412E-3
6.132541958E0,4.869798739E-3,-5.458961675E-3,4.233384132E-4,7.327647490E-3
6.142574958E0,4.659043159E-4,-3.560230283E-3,1.000400126E-2,1.062884508E-2
6.152608958E0,4.755860260E-3,-1.887707335E-2,7.460462451E-3,2.084755634E-2
6.162641958E0,5.511274841E-4,-1.274171103E-3,5.514509082E-3,5.686568730E-3
6.172674958E0,2.495390642E-4,-1.878669276E-3,1.569158792E-2,1.580561924E-2
6.182707958E0,-3.570830645E-3,4.985570182E-3,3.564462662E-3,7.093104793E-3
6.192741958E0,1.163093420E-2,-9.510970203E-3,1.767028570E-3,1.512810545E-2
6.202774958E0,-2.724217772E-3,5.937709309E-3,2.227379858E-2,2.321206276E-2
6.212807958E0,1.482068170E-3,1.123582116E-2,9.699946046E-3,1.491741119E-2
