"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
3.057080500E0,1.169681816E-3,1.166464420E-3,-6.274062395E-3,6.487885151E-3
3.067113500E0,-7.359953154E-3,9.658322321E-3,9.109961987E-4,1.217711027E-2
3.077147500E0,3.812398310E-3,1.756495873E-3,3.456289172E-3,5.437425261E-3
3.087180500E0,-5.362262204E-4,-7.758203357E-3,4.204732776E-3,8.840646787E-3
3.097213500E0,-2.845066701E-3,-2.029827795E-3,1.631373167E-4,3.498745374E-3
3.107246500E0,3.686908154E-3,-2.036620900E-3,6.300374866E-3,7.578643670E-3
3.117279500E0,-2.685569047E-3,-4.129279997E-3,6.600337029E-3,8.235756388E-3
3.127313500E0,-1.887279187E-2,-3.043709008E-3,1.361231804E-3,1.916505647E-2
3.137346500E0,-1.722377313E-3,2.988895358E-3,2.259364128E-3,4.123688317E-3
3.147379500E0,7.803523847E-3,-9.494949746E-3,3.134107590E-4,1.229419706E-2
3.157412500E0,1.509099208E-2,-7.613792548E-3,9.145045280E-3,1.921821355E-2
3.167445500E0,4.919576588E-3,-5.500108600E-3,-5.075383186E-3,8.956167869E-3
3.177478500E0,-1.387453711E-2,1.154828232E-3,1.810882688E-3,1.403979004E-2
3.187512500E0,-2.054895219E-2,4.585481589E-3,7.349365354E-3,2.230020737E-2
3.197545500E0,-4.814998222E-3,3.975452829E-4,-8.817016482E-3,1.005395593E-2
3.207578500E0,2.286261320E-4,-2.905340702E-3,8.097224236E-3,8.605714080E-3
3.217611500E0,5.002087425E-4,-7.747464809E-3,1.707854748E-2,1.876033592E-2
3.227644500E0,-1.290281781E-3,4.537343986E-3,-2.853441238E-4,4.725858524E-3
3.237678500E0,1.010746957E-2,-4.626146861E-3,-2.680363655E-3,1.143444468E-2
3.247711500E0,6.030303166E-3,4.990008128E-3,-1.240954578E-2,1.467179484E-2
3.257744500E0,-2.698802941E-3,1.068658831E-2,2.259364128E-3,1.125128585E-2
3.267777542E0,-9.698501372E-3,1.178718619E-2,5.103449821E-3,1.609484039E-2
3.277810542E0,-9.241836114E-3,-9.032409863E-3,9.594111443E-3,1.609481087E-2
3.287844542E0,-2.877344016E-4,-6.499191047E-3,1.810297966E-3,6.752736784E-3
3.297877542E0,2.698350695E-3,-8.120631942E-4,1.637220383E-4,2.822649113E-3
3.307910542E0,-8.870368899E-3,7.335981854E-3,-3.877873421E-3,1.214652117E-2
3.317943542E0,1.410877177E-3,-5.667183080E-3,1.062439084E-3,5.936018470E-3
3.327976542E0,4.672599107E-4,5.852897273E-3,3.457458615E-3,6.813865158E-3
3.338009542E0,-9.047898132E-3,1.198618453E-2,4.056213498E-3,1.555589753E-2
3.348043542E0,-4.793594215E-3,1.225888290E-2,6.151855588E-3,1.452942128E-2
3.358076542E0,2.543641592E-3,-3.292917167E-3,-7.338255644E-4,4.225152776E-3
3.368109542E0,-9.245132025E-3,3.661464772E-3,4.636842012E-4,9.954586555E-3
3.378142542E0,6.673098318E-3,6.695920161E-3,-8.620783925E-2,8.672460514E-2
3.388175542E0,-2.184968816E-2,-5.971850425E-3,4.731566906E-2,5.245802521E-2
3.398209542E0,2.296813717E-3,4.101728419E-3,7.111559093E-2,7.127079909E-2
3.408242542E0,-1.312439873E-2,1.073825966E-2,5.180516124E-2,5.450995132E-2
3.418275542E0,-2.926807806E-3,7.786763351E-3,1.842399180E-2,2.021492917E-2
3.428308542E0,1.772372149E-3,4.031687740E-3,-4.414589345E-2,4.436502810E-2
3.438341542E0,-2.979281999E-4,1.279910168E-2,-5.297811270E-2,5.450308422E-2
3.448375542E0,-3.087743281E-2,2.214365121E-3,6.273360729E-2,6.995587719E-2
3.458408542E0,2.173274613E-2,6.791181240E-3,3.458043337E-3,2.303020757E-2
3.468441542E0,-3.818708049E-3,7.285918496E-3,1.064427137E-2,1.345242181E-2
3.478474542E0,-6.668159020E-3,1.032930174E-2,3.579256117E-2,3.784529369E-2
3.488507542E0,9.507540674E-3,5.936526732E-3,-6.315343738E-2,6.414041107E-2
3.498540542E0,7.546462202E-3,-7.844812384E-3,1.031495619E-1,1.037223326E-1
3.508574542E0,-2.126786507E-3,-2.371122749E-3,-5.731850088E-2,5.740693326E-2
3.518607542E0,-9.722680523E-3,2.279146732E-3,-1.330943227E-2,1.663929126E-2
3.528640542E0,-1.288054814E-4,8.727184064E-3,4.506916881E-2,4.590653885E-2
3.538673542E0,-8.334274013E-3,4.281623376E-3,-5.237701893E-2,5.320850058E-2
3.548706542E0,-1.580762318E-2,-6.716903328E-4,8.204520643E-2,8.355685499E-2
3.558740542E0,1.486720818E-3,3.264519057E-3,-3.590892076E-2,3.608764351E-2
3.568773542E0,6.744899157E-3,-7.801984384E-3,-1.689903796E-2,1.979752785E-2
3.578806542E0,1.416440026E-3,-9.461745669E-4,7.141672254E-2,7.143703386E-2
3.588839542E0,1.818827820E-3,1.737405342E-3,-2.708020985E-2,2.719677329E-2
3.598872542E0,-1.433772110E-2,5.069506849E-3,4.072819591E-2,4.347477530E-2
3.608905542E0,-1.667417254E-2,8.704603761E-3,-2.543421865E-2,3.163380525E-2
3.618939542E0,-9.745009578E-3,-1.029195379E-2,-3.022308826E-2,3.338150070E-2
3.628972542E0,-8.508396557E-3,-1.423648775E-2,5.584968030E-2,5.826025391E-2
3.639005542E0,6.963446836E-3,4.070798704E-3,-5.596662462E-2,5.654488540E-2
3.649038542E0,-1.294752388E-2,1.395565923E-5,4.088197768E-2,4.288326793E-2
3.659071542E0,8.132159065E-3,3.059732605E-3,1.812870741E-2,2.010333323E-2
3.669105542E0,2.316721659E-3,6.658144521E-3,9.127503633E-4,7.108530153E-3
3.679138542E0,-1.391285807E-2,-3.122597882E-3,5.914107800E-2,6.083572424E-2
3.689171542E0,3.146475821E-4,-2.812192101E-3,-5.103098989E-2,5.110938618E-2
3.699204542E0,-1.633404503E-2,-1.046761922E-2,1.812636852E-2,2.655065565E-2
3.709237542E0,3.167017592E-3,-1.938917581E-3,2.815668225E-2,2.840049572E-2
3.719271542E0,-1.010954464E-2,-1.125948982E-2,-2.842448473E-2,3.220140270E-2
3.729304542E0,-4.693201405E-3,-3.083540309E-3,4.821730971E-2,4.854321082E-2
3.739337542E0,6.474009762E-4,1.305842112E-2,-4.548841417E-2,4.733008888E-2
3.749370542E0,3.408668626E-3,4.021625276E-3,9.296488166E-3,1.068724398E-2
3.759403542E0,-3.080336046E-3,7.601907968E-3,2.426419079E-2,2.561305194E-2
3.769436542E0,1.630071248E-3,1.983255407E-2,-2.932554066E-2,3.543973291E-2
3.779470542E0,-1.485689104E-2,-5.973751912E-3,4.057909191E-2,4.362425499E-2
3.789503542E0,-9.940231206E-3,5.131273203E-3,-3.591125965E-2,3.761325206E-2
3.799536542E0,-3.628360623E-3,-2.595588164E-3,2.110844851E-3,4.935356594E-3
3.809569542E0,9.140947661E-3,-5.793361312E-3,2.516407728E-2,2.739253082E-2
3.819602542E0,6.904761120E-3,2.969971850E-3,-6.285289049E-2,6.330072908E-2
3.829636542E0,-9.529099998E-4,2.662697241E-3,2.890571058E-2,2.904372734E-2
3.839669542E0,-3.462435601E-3,6.800105667E-3,-7.469817996E-3,1.067839306E-2
3.849702542E0,9.664690305E-3,1.264908291E-2,6.000997424E-3,1.701227519E-2
3.859735542E0,-1.476505207E-2,-7.099077115E-3,2.770527720E-2,3.218673707E-2
3.869768542E0,-8.021161325E-3,-9.468231853E-3,-3.052363515E-2,3.294963954E-2
3.879802542E0,-2.391113317E-2,2.836074323E-3,2.620955944E-2,3.559110301E-2
3.889835542E0,-5.104744888E-4,7.535182330E-3,-1.631957889E-3,7.726761514E-3
3.899868542E0,1.597637474E-3,1.090813497E-3,-1.345619738E-2,1.359454183E-2
3.909901542E0,-6.552769016E-3,2.911870283E-3,4.686894178E-2,4.741429610E-2
3.919934542E0,8.550419994E-3,2.787693467E-3,-3.022191882E-2,3.153165543E-2
3.929967542E0,-1.711102008E-3,1.318455767E-4,2.785672009E-2,2.790953435E-2
3.940001542E0,-1.557081551E-3,-2.719019232E-3,6.899129748E-3,7.577305578E-3
3.950034542E0,6.768828202E-3,1.297582577E-2,-3.022425771E-2,3.358116799E-2
3.960067542E0,-1.327937164E-2,3.655806563E-3,3.638839245E-2,3.890786216E-2
3.970100542E0,-9.931986860E-4,1.734913538E-2,-3.920382679E-2,4.288261858E-2
3.980133542E0,1.760785640E-2,-1.254865869E-3,1.603306532E-2,2.384681276E-2
3.990167542E0,1.089916087E-2,6.594122649E-3,1.184236586E-2,1.739298107E-2
4.000200542E0,1.192687526E-2,-9.207560238E-3,-1.450343370E-2,2.091361060E-2
4.010233542E0,8.144461059E-3,1.588150595E-3,4.986154675E-2,5.054728789E-2
4.020266542E0,8.868932220E-3,4.393438242E-3,-3.695908070E-2,3.826138921E-2
4.030299542E0,-7.446547905E-3,4.624938589E-3,-1.782816052E-3,8.945365601E-3
4.040332542E0,-6.776396463E-3,3.779972530E-3,1.453325450E-2,1.647492725E-2
4.050366542E0,-1.213773362E-2,2.112669536E-3,-2.453491688E-2,2.745450958E-2
4.060399542E0,1.853635884E-3,-3.262128779E-3,4.447275281E-2,4.463074269E-2
4.070432542E0,1.371181549E-2,2.538703721E-3,-1.031273425E-2,1.734391502E-2
4.080465542E0,-6.085520525E-3,1.128035365E-2,-2.828298211E-3,1.312551749E-2
4.090498542E0,1.958128597E-3,-4.131023597E-5,2.995294690E-2,3.001691194E-2
4.100532542E0,4.062650003E-3,3.786657713E-3,-4.177250862E-3,6.949340001E-3
4.110565542E0,3.124263254E-3,3.801676035E-3,3.414247692E-2,3.449525317E-2
4.120598542E0,-1.157034243E-2,3.720649843E-3,2.856949568E-3,1.248511994E-2
4.130631542E0,-1.824747898E-2,1.674889128E-2,-8.518808484E-3,2.619286059E-2
4.140664542E0,-2.409067695E-3,-1.624759646E-3,2.905364513E-2,2.919859152E-2
4.150698542E0,-4.587225190E-3,4.127423334E-3,-4.249639392E-2,4.294207441E-2
4.160731542E0,-7.091343259E-3,-3.429318890E-3,2.022376478E-2,2.170364115E-2
4.170764542E0,8.448148537E-3,1.194648399E-3,9.446176887E-3,1.272904774E-2
4.180797542E0,3.272137282E-3,2.152801192E-3,9.894658327E-3,1.064169624E-2
4.190830542E0,-1.068361674E-3,7.791154473E-3,3.294555187E-2,3.387112152E-2
4.200863542E0,7.515887660E-3,-1.031111027E-2,-2.378764272E-2,2.699369386E-2
4.210897542E0,-6.967183573E-3,-6.690919764E-3,2.037111461E-2,2.254534020E-2
4.220930542E0,-1.365955144E-2,7.897073587E-3,1.079162121E-2,1.911560109E-2
4.230963542E0,-1.041852659E-2,6.586562953E-3,-1.121145129E-2,1.666208714E-2
4.240996542E0,-1.255944235E-2,6.895407859E-3,1.288960218E-2,1.927246964E-2
4.251029542E0,1.435992910E-2,1.175502479E-3,-1.465312243E-2,2.055002109E-2
4.261063542E0,4.522729944E-3,8.262121427E-3,2.022376478E-2,2.230960328E-2
4.271097125E0,2.184251390E-3,5.121208455E-3,1.960571408E-3,5.902674853E-3
4.281130125E0,4.903974115E-3,5.714351381E-3,-2.812803090E-2,2.911853183E-2
4.291163125E0,-1.131169335E-2,-1.406801485E-2,2.007173717E-2,2.699514922E-2
4.301196125E0,2.738513758E-3,-1.202238473E-2,-1.899701893E-2,2.264782375E-2
4.311230125E0,-3.175860364E-3,-8.631022491E-3,1.752819836E-2,1.979440265E-2
4.321263125E0,7.068786939E-3,-1.414243609E-3,3.264734387E-2,3.343376879E-2
4.331296125E0,-7.764266417E-3,-3.003258723E-3,-1.719841540E-2,1.910729934E-2
4.341329125E0,-9.248981823E-4,4.650886179E-3,1.243995130E-2,1.331309758E-2
4.351362125E0,1.079933908E-2,1.688275255E-2,-7.768610716E-3,2.149428693E-2
4.361395125E0,6.447409499E-3,-5.121685825E-3,7.199091911E-3,1.093744391E-2
4.371429125E0,-3.666460030E-3,-5.003887271E-3,1.004259288E-2,1.180404544E-2
4.381462125E0,-2.789214371E-3,-3.936789258E-4,-7.770364881E-3,8.265184225E-3
4.391495125E0,-1.024448970E-2,-5.230375514E-3,2.441329479E-2,2.698731850E-2
4.401528125E0,-6.868331367E-4,-1.352163480E-3,-4.625732303E-3,4.868006283E-3
4.411561125E0,2.252133909E-3,1.310241228E-2,1.063023806E-3,1.333699120E-2
4.421595125E0,-2.940657256E-3,7.455376972E-3,2.396598279E-2,2.527050538E-2
4.431628125E0,3.537431852E-3,6.854504187E-4,-1.315681994E-2,1.364130409E-2
4.441661125E0,7.428282208E-4,-5.977824406E-4,2.680948377E-2,2.682643393E-2
4.451694125E0,-1.533135376E-3,-4.235885473E-3,-4.350328445E-4,4.525757771E-3
4.461727125E0,8.109051143E-3,-2.202083113E-3,-1.630262196E-2,1.834070237E-2
4.471761125E0,-3.647748940E-3,3.275702142E-3,-4.626901746E-3,6.741254825E-3
4.481794125E0,-6.224604315E-3,5.909056239E-3,-1.151199818E-2,1.435927389E-2
4.491827125E0,-1.035934409E-2,-1.215528669E-2,9.894658327E-3,1.878752958E-2
4.501860125E0,-3.896481728E-3,-3.244779279E-4,1.738026381E-2,1.781464077E-2
4.511893125E0,2.530911335E-3,-1.545300611E-3,-6.120865345E-3,6.801357125E-3
4.521926125E0,-9.016525308E-3,-6.850473377E-3,2.725913465E-2,2.951757334E-2
4.531960125E0,3.264001430E-3,4.199408326E-3,3.756836057E-3,6.511724256E-3
4.541993125E0,-5.803579664E-3,4.981872275E-3,3.307185173E-3,8.332950381E-3
4.552026125E0,5.721841984E-3,-1.850124128E-4,-8.840990067E-4,5.792696811E-3
4.562059125E0,3.266698915E-3,4.516581232E-3,-1.330767810E-2,1.442792862E-2
4.572092125E0,-1.491053696E-3,-1.613986723E-2,2.800699353E-2,3.235908283E-2
4.582126125E0,-3.139709268E-3,-7.527835623E-3,-4.324600697E-3,9.231915004E-3
4.592159125E0,-1.702258094E-3,3.105097920E-3,2.112599015E-3,4.123395483E-3
4.602192125E0,-3.309514923E-3,7.854903970E-3,1.273991346E-2,1.532833326E-2
4.612225125E0,1.187398194E-3,-1.231466728E-3,-7.768025994E-3,7.954159454E-3
4.622258125E0,-4.363027867E-4,1.055453831E-2,1.184002697E-2,1.586741560E-2
4.632292125E0,3.229212781E-3,-7.029740786E-4,-4.925694466E-3,5.931648481E-3
4.642325125E0,7.103658956E-3,1.424117923E-3,6.151270866E-3,9.504115724E-3
4.652358125E0,7.024730681E-3,-2.112183029E-3,1.423504651E-2,1.601389107E-2
4.662391125E0,-4.730077693E-4,3.442136227E-3,2.859873176E-3,4.500101414E-3
4.672424125E0,4.280595831E-3,4.332137266E-3,-1.929581165E-3,6.388599020E-3
4.682457125E0,-4.847558762E-3,8.694556144E-3,5.704543591E-3,1.147327111E-2
4.692491125E0,2.912200046E-3,6.443154850E-3,4.806411266E-3,8.549663314E-3
4.702524125E0,5.558572192E-3,-6.336634455E-4,2.112131238E-2,2.184969315E-2
4.712557125E0,-2.162637248E-3,3.059324899E-3,-1.690020740E-2,1.731050198E-2
4.722590125E0,-3.514884668E-3,-5.812830713E-3,1.243819714E-2,1.417223211E-2
4.732623125E0,-5.954484651E-3,-3.319340130E-3,4.355006218E-3,8.089498471E-3
4.742657125E0,-6.235907029E-3,4.872752039E-4,-6.122034788E-3,8.752330178E-3
4.752690125E0,6.894546765E-3,-1.917618356E-5,2.426536024E-2,2.522583696E-2
4.762723125E0,9.564546458E-3,1.230003383E-2,-1.285685778E-2,2.020074684E-2
4.772756125E0,4.783744169E-3,6.644959735E-3,1.363804579E-2,1.590710505E-2
4.782789125E0,1.017134583E-2,-2.184007851E-3,1.812052131E-3,1.055981530E-2
4.792823125E0,-4.659929378E-3,-1.166613626E-2,5.853062868E-3,1.385900509E-2
4.802856125E0,-5.150410272E-3,-1.908412132E-3,9.445007443E-3,1.092597494E-2
4.812889125E0,-2.448901852E-3,3.059382286E-3,-1.929522693E-2,1.968915241E-2
4.822922125E0,-4.630106294E-3,5.274500294E-3,2.110844851E-3,7.328976984E-3
4.832955125E0,2.425572375E-3,1.623269577E-3,6.153025031E-3,6.810148493E-3
4.842988125E0,1.342034207E-3,3.754136002E-3,4.058552384E-3,5.689151114E-3
4.853022125E0,-2.104049746E-4,-1.002255018E-4,2.321870863E-2,2.321987825E-2
4.863055125E0,-8.392597705E-3,2.285014219E-3,1.079454482E-2,1.386287070E-2
4.873088125E0,-8.710892944E-3,1.154228664E-3,-1.930165887E-3,8.996523776E-3
4.883121125E0,2.502033856E-3,-4.433666971E-3,6.451817751E-3,8.218486997E-3
4.893154125E0,-7.349995757E-4,-1.420415676E-2,-1.001452625E-2,1.739508637E-2
4.903188125E0,9.321672306E-4,-7.295397380E-3,1.737909436E-2,1.887126598E-2
4.913221125E0,6.220231466E-3,-1.831076709E-3,2.559911013E-3,6.971173918E-3
4.923254125E0,-4.412901647E-3,-1.249573511E-2,-7.318959832E-3,1.513883317E-2
4.933287125E0,4.733756186E-3,-1.158242286E-2,1.094364882E-2,1.662300865E-2
4.943320125E0,7.121036150E-3,9.599190069E-3,-1.929581165E-3,1.210689429E-2
4.953354125E0,-7.346809481E-3,9.066843910E-3,1.827839613E-2,2.168601008E-2
4.963387125E0,-2.459964738E-4,5.165489693E-3,2.709599733E-3,5.838212804E-3
4.973420125E0,-4.695301607E-3,1.747712773E-3,-8.829295635E-4,5.087231244E-3
4.983453125E0,-1.041164355E-2,-4.728555933E-3,1.573193371E-2,1.944878662E-2
4.993486125E0,-5.198409974E-3,7.866399687E-3,-2.379816771E-3,9.724568791E-3
5.003519125E0,-1.072822003E-2,3.891075623E-3,-3.127675653E-3,1.183290030E-2
5.013553125E0,-7.860811714E-3,1.385644386E-2,2.860457897E-3,1.618566083E-2
5.023586125E0,1.152231417E-2,6.264997498E-3,3.609486222E-3,1.360302570E-2
5.033619125E0,9.803627915E-3,-6.724275731E-3,1.693178236E-2,2.068845713E-2
5.043652125E0,4.359192916E-3,1.155855435E-2,-7.767441273E-3,1.459232282E-2
5.053685125E0,-3.253996067E-3,3.235992467E-3,-9.265497923E-3,1.033970935E-2
5.063719125E0,6.947441226E-3,1.098426983E-2,4.056798220E-3,1.361538597E-2
5.073752125E0,-2.742812375E-3,8.306178827E-3,-5.074798465E-3,1.011282383E-2
5.083785125E0,-2.201405887E-3,4.420736574E-3,1.243936658E-2,1.338383131E-2
5.093818125E0,-1.580420279E-2,2.756882238E-4,7.949289680E-3,1.769293746E-2
5.103851125E0,1.294466194E-3,7.433251200E-3,7.651081681E-3,1.074559989E-2
5.113885125E0,1.121916688E-2,-4.832815100E-4,3.010731339E-3,1.162616745E-2
5.123918125E0,9.339693608E-4,5.943604490E-3,-3.426468372E-3,6.923829764E-3
5.133951125E0,1.849337267E-3,-6.608845184E-3,9.595865607E-3,1.179735223E-2
5.143984125E0,-3.102959746E-3,8.910243598E-3,4.805826545E-3,1.058852062E-2
5.154017125E0,1.522482480E-3,6.775571344E-3,6.601506472E-3,9.581555595E-3
5.164050125E0,-3.810054855E-4,2.257862353E-3,1.363687634E-2,1.382778016E-2
5.174084125E0,9.312867222E-4,-1.380822260E-4,-1.181722283E-3,1.510903443E-3
5.184117125E0,-5.625512532E-4,9.286445687E-3,1.513551772E-2,1.776621608E-2
5.194150125E0,3.534442006E-3,-2.002729605E-3,-5.221563578E-3,6.615733698E-3
5.204183125E0,4.847935634E-6,3.537459261E-3,3.759174943E-3,5.161883162E-3
5.214216125E0,-2.515951828E-3,-6.309093155E-3,5.854232311E-3,8.966978644E-3
5.224250125E0,1.031970751E-2,-9.659037235E-3,6.145423651E-4,1.414818100E-2
5.234283125E0,-3.935722027E-3,1.692974498E-3,6.452402472E-3,7.745293292E-3
5.244316125E0,-1.919783653E-3,9.404747308E-3,4.056798220E-3,1.042077027E-2
5.254349125E0,-1.647717962E-2,-1.306622350E-2,-1.339012384E-4,2.102954052E-2
5.264382125E0,1.569659917E-3,-3.771169158E-3,3.608901501E-3,5.450662264E-3
5.274416625E0,-2.246714956E-3,7.950837136E-3,2.411976457E-3,8.607041866E-3
5.284449625E0,9.700873378E-4,-2.827322914E-4,2.142302871E-2,2.144684513E-2
5.294482625E0,3.005732655E-3,5.030118657E-4,1.666456461E-4,3.052084616E-3
5.304515625E0,-3.010210572E-3,-3.987807927E-3,-8.365611434E-3,9.744097414E-3
5.314548625E0,-4.172090009E-3,-1.792482231E-3,1.034489393E-2,1.129761736E-2
5.324582625E0,6.193700867E-3,1.063470569E-2,-2.835899591E-4,1.231013074E-2
5.334615625E0,-6.120286334E-3,2.338185052E-3,-8.366780877E-3,1.062676039E-2
5.344648625E0,-4.327419237E-3,5.528138690E-3,-7.767441273E-3,1.046995791E-2
5.354681625E0,-5.432843351E-3,3.398642706E-4,-9.263743758E-3,1.074468441E-2
5.364714625E0,5.964325560E-3,-5.689079304E-3,8.998864889E-3,1.220321154E-2
5.374747625E0,1.259049426E-3,6.423429062E-3,5.705713034E-3,8.683363841E-3
5.384781625E0,4.378194083E-4,-8.994085476E-3,1.498582900E-2,1.748314417E-2
5.394814625E0,8.889413463E-3,1.046966575E-2,-1.181137562E-3,1.378516081E-2
5.404847625E0,-5.384212104E-3,1.803562819E-3,-1.930165887E-3,5.997342676E-3
5.414880625E0,-7.526973387E-3,-1.364415339E-2,7.050572634E-3,1.710347405E-2
5.424913625E0,-1.749709620E-3,7.316403959E-3,8.847422004E-3,1.161327373E-2
5.434947625E0,-4.777261983E-3,-8.269884405E-3,9.895827770E-3,1.375284070E-2
5.444980625E0,-6.201323946E-3,-3.191337213E-3,1.169267714E-2,1.361468878E-2
5.455013625E0,-5.466804025E-4,-5.167762341E-5,-1.405319810E-2,1.406392217E-2
5.465046625E0,-5.102358037E-4,9.047766798E-3,4.657891989E-3,1.018913060E-2
5.475079625E0,-6.638243431E-3,8.195171950E-3,3.160420060E-3,1.100978538E-2
5.485113625E0,-9.029849422E-3,-3.905370752E-3,-2.828298211E-3,1.023666802E-2
5.495146625E0,-1.500474337E-3,9.643526125E-3,4.506449103E-3,1.074974897E-2
5.505179625E0,1.578909253E-3,1.180642490E-2,-5.829674006E-4,1.192579030E-2
5.515212625E0,-6.911081137E-3,1.599083289E-3,7.500808239E-3,1.032386721E-2
5.525245625E0,-1.410864729E-2,-5.870333282E-3,-3.276194930E-3,1.562844184E-2
5.535278625E0,-2.913489402E-4,4.659145942E-4,1.378890395E-2,1.379984901E-2
5.545312625E0,2.778821859E-3,1.729422751E-2,8.250421286E-3,1.936185961E-2
5.555345625E0,6.499697539E-3,-2.904011660E-3,3.609486222E-3,7.981713012E-3
5.565378625E0,-5.608363745E-3,8.424615778E-5,1.259022474E-2,1.378312738E-2
5.575411625E0,-5.616305452E-3,4.671326309E-3,-4.025807977E-3,8.340941570E-3
5.585444625E0,-7.624366073E-3,1.682352436E-3,6.003336310E-3,9.848924540E-3
5.595478625E0,4.674146563E-3,1.505273393E-2,1.094306409E-2,1.918809779E-2
5.605511625E0,-3.650275120E-3,9.995475974E-3,1.618275404E-2,1.936790068E-2
5.615544625E0,-5.332521347E-3,7.907861814E-3,2.711061537E-2,2.873944203E-2
5.625577625E0,3.528417775E-4,2.800844848E-3,1.199263930E-2,1.232041504E-2
5.635610625E0,1.395593446E-2,3.789326933E-3,-1.321470737E-4,1.446183143E-2
5.645643625E0,1.038808795E-2,3.880718228E-4,7.202015519E-3,1.264642236E-2
5.655677625E0,-9.324298985E-4,-7.418951217E-3,1.543431044E-2,1.715016622E-2
5.665710625E0,-5.127004279E-3,-7.252922840E-3,7.642310858E-4,8.914881478E-3
5.675743625E0,-3.754536000E-3,8.327958563E-3,3.158665895E-3,9.665847332E-3
5.685776625E0,3.487144655E-4,2.827709492E-3,1.063608527E-3,3.041184942E-3
5.695809625E0,1.011728193E-4,-4.331789232E-3,1.259022474E-2,1.331496876E-2
5.705843625E0,-2.528543898E-4,6.332747541E-3,1.438648939E-2,1.572064578E-2
5.715876625E0,3.229570237E-3,-8.444595098E-3,1.813221574E-3,9.221121556E-3
5.725909625E0,3.102787299E-3,-3.944943954E-3,8.399525285E-3,9.784778834E-3
5.735942625E0,-3.040782830E-3,5.949891389E-3,1.318897963E-2,1.478501780E-2
5.745975625E0,-3.691852021E-3,8.855025668E-3,2.111429572E-3,9.823410088E-3
5.756009625E0,-4.285289592E-3,8.862231905E-3,1.362985969E-3,9.937836383E-3
5.766042625E0,-5.406114038E-3,1.241085798E-3,1.662363410E-3,5.790493507E-3
5.776075625E0,9.045201789E-3,1.515703364E-2,1.019520521E-2,2.038365898E-2
5.786108625E0,2.479838419E-3,5.434672890E-4,-3.127090931E-3,4.027859602E-3
5.796141625E0,1.337173709E-4,1.498400974E-3,1.363863051E-2,1.372134571E-2
5.806175625E0,-6.825996155E-4,-3.151947308E-3,1.753053725E-2,1.782471459E-2
5.816208625E0,6.500611167E-3,4.658895266E-3,1.214174330E-2,1.453909148E-2
5.826241625E0,6.526064827E-3,-4.096350865E-3,1.019520521E-2,1.277935139E-2
5.836274625E0,-7.117602053E-3,1.317010408E-2,6.003336310E-3,1.612922650E-2
5.846307625E0,-1.634570635E-2,2.044671386E-3,1.812052131E-3,1.657245697E-2
5.856340625E0,1.545986688E-3,1.794764015E-5,-8.216507435E-3,8.360705197E-3
5.866374625E0,-1.082152195E-2,1.463350228E-2,6.004505754E-3,1.916504150E-2
5.876407625E0,-4.403563233E-3,-5.821409674E-3,3.310693502E-3,8.015040312E-3
5.886440625E0,-2.964172885E-3,-4.533773416E-4,2.562249899E-3,3.944235851E-3
5.896473625E0,-5.046092290E-3,1.302080708E-3,1.259139419E-2,1.362723997E-2
5.906506625E0,-1.379456387E-3,-7.085784407E-3,1.423797011E-2,1.596342800E-2
5.916540625E0,-1.201249243E-2,1.953803713E-4,-7.314866781E-4,1.203632920E-2
5.926573625E0,-5.403832253E-4,2.854381133E-3,4.654383659E-4,2.942131634E-3
5.936606625E0,-2.123039493E-3,6.029607097E-3,4.507033825E-3,7.821560735E-3
5.946639625E0,-9.897057741E-3,-2.123735563E-3,4.208241105E-3,1.096226700E-2
5.956672625E0,-1.600329134E-2,-1.503351121E-4,1.169267714E-2,1.982035906E-2
5.966706625E0,-4.233557722E-3,4.011141972E-3,3.169190884E-4,5.840608582E-3
5.976739625E0,4.932103562E-3,8.700358249E-3,1.199263930E-2,1.561554599E-2
5.986772625E0,-6.530494778E-5,4.499994325E-3,6.154779196E-3,7.624665279E-3
5.996805625E0,-3.553095994E-3,4.432537785E-4,7.654005289E-4,3.661530148E-3
6.006838625E0,-1.028548873E-2,-1.465987185E-3,5.555439591E-3,1.178148148E-2
6.016871625E0,-7.952554756E-3,2.370866648E-3,3.159835339E-3,8.879678776E-3
6.026905625E0,-9.845014096E-3,1.107672779E-2,-5.820903182E-3,1.592171834E-2
6.036938625E0,-5.058902489E-3,5.569748710E-3,-3.126506209E-3,8.147983565E-3
6.046971625E0,-4.021403150E-3,-5.923232882E-3,-1.479345560E-3,7.310597401E-3
6.057004625E0,-3.837167892E-3,5.070976076E-3,5.406335592E-3,8.346683193E-3
6.067037625E0,-1.174045529E-4,7.197446240E-3,7.801355124E-3,1.061499684E-2
6.077071625E0,1.643610065E-3,1.077008587E-3,8.399525285E-3,8.626321728E-3
6.087104625E0,-3.032272391E-4,3.347224325E-3,1.408711195E-2,1.448249221E-2
6.097137625E0,2.443609665E-3,7.803272028E-3,-1.061152697E-2,1.339652145E-2
6.107170625E0,8.074114029E-4,7.589294770E-3,7.949874401E-3,1.102042700E-2
6.117203625E0,-7.795206411E-4,-3.136175243E-3,-1.333165169E-4,3.234350148E-3
6.127236625E0,-5.664479885E-3,-1.377590303E-4,9.150892496E-4,5.739573003E-3
